"review","sentiment"
"me ha gustado me he implicado en la investigacion tratando de ser mas lista que el autor y conocer antes del final quien era el secuestrador y casi casi lo consigo pero unos giros en los acontecimientos hacen que el lector vaya por otro camino y se olvide momentaneamente de buscar al culpableme ha gustado muchisimo el perfil que hace de los protagonistas principales de la historia de la podredumbre politica a todos los niveles de la hipocresia pero sobre todo me ha encantado el personaje de lina la madre de eva describe a una mujer maravillosa que se mereceria una novela para ella sola de lina es una de las frases que mas me gusto «la peor ceguera no es la de la persona que cierra los ojos a la realidad sino la de quien se acomoda a soñar en blanco y negro»solo puedo ponerle un pero que no explico mejor para no hacer spoiler le sobran los parrafos finales","1"
"cuantas historias hemos visto o leido sobre secuestros miles y aunque todas se parecen a la vez todas son diferentes por el matiz que le da el guionista o el escritor y eso es lo que sucede con siete libros para evala evolucion del autor es a la alza despues de publicar muerte sin resurreccion eva santiago 1 ycafe y cigarrillos para un funeral eva santiago 2una buena puesta en escena en unos parajes preciosos provincia de orensela parte familiar combinada con la investigacion tiene mucha fuerza y son de esas que enganchan y un inicio muy buenoquizas el final pueda ser un poco controvertido pero funcionacasi cuatrocientas paginas que podria resumir diciendo que se me han hecho cortas y eso en los ultimos meses me ha costado decirlo","1"
"lo que mas me ha gustado de esta historia es que engancha desde las primeras lineas y que esta bien narrada en general el autor ha trabajado la trama y se nota ademas el libro esta bien editado y corregido lo cual es de agradecer en las novelas indiesen definitiva un libro recomendable del que los lectores y las lectoras disfrutaran sin duda","1"
"me ha tenido muy entretenido todo el libro","1"
"esta muy bien escrito interesante la inspectora eva santiago te apetece leer mas aventuras de esta inspectora","1"
"la protagonista es eva y su historia pero no solo se cuenta la historia de ella mientras vas leyendo te adentras en las historias de mucha gente que tiene que ver con la vida de eva te encuentras con que no todo es lo que parece que las apariencias engañan en muchas ocasiones y que todos o casi todos tienen secretos me encanta la forma de enlazar un capitulo con otro cuando estas pensando que va a pasar una cosa la historia da la vuelta y pasa lo que menos te esperas esta muy presente la psicologia y las frases marcadas me han encantado el final es brutal no voy a decir ni bueno ni malo pero me dejo con la boca abierta una historia muy adictiva y que no te deja indiferente la recomiendo cien por cien <3","1"
"me ha parecido muy entretenido lo lei de un tiron y me han quedado ganas de leer mas libros del autor eso si tampoco me ha dejado huella para pasar el rato esta muy bien","1"
"buen ritmo personajes muy bien diseñados en la linea de martinez guzmansolo hay una falta de ortografia hayamos el cadaver cap 48 78% pos 7201 es hallamos","1"
"lectura interesante y amena","1"
"muy recomendable y entretenido a traves de una cronologia temporal el libro te va enganchando poco apoco hasta su desenlace","1"
"la trama del libro esta bien orquestada pero en mi humilde opinion hay escenas que se alargan demasiado y donde  el autor pone en boca de los personajes un compendio de frases motivadoras y metafisicas que mean un poquito fuera del tiesto esto consigue restarle intensidad a la historia produciendo cierto sopor no es de las mejores novelas policiacas que he leido","0"
"una buena trama con lenguaje facil aunque por momentos tienes la sensacion de que esta dando vueltas en circulo a la misma idea para mi gusto demasiada frase hecha que a veces no encaja en la boca del personaje que habla me engancho al principio pero termine leyendo varios parrafos en diagonal deseando que terminase bien para pasar el rato y quiza subrayar alguna de las muchas frases lapidarias","0"
"el segundo libro que leo de novela negra de este mismo autor y no me defraudo en absoluto lo recomiendo","1"
"esta muy interesante lo recomiendo","1"
"pero esperaba un poco mas al ser la mejor en su genero","1"
"recomendaria siete libros para eva a quienes tengan preferencia por el thriller para aquellos lectores que consideren fundamental que un misterio acompañado de intriga este presente en las paginas de una novela a pesar de que esta obra sea la precuela de otras que ya ha escrito roberto martinez guzman se pueden leer de manera independiente ya que siete libros para eva ha sido escrita despues de las otras no me importaria leer mas novelas de roberto martinez guzman en un futuro","1"
"me gusto mucho te engancha y es muy apetecible cuando el tema de desarrolla en nuestros pueblos conocidos con personajes muy autenticos","1"
"es entretenido y de lectura facil me ha gustado","1"
"personalmente no m ha gustado he leido otros libros de este autor con trama mas trepidante y que te enganchaba este me esta costando acabarlo","0"
"es distraida","0"
"me ha gustado  como se describe a los personajes y el entorne en el que se mueven lo recomiendo","1"
"habia leido otro libro de la inspectora eva santiago cafe y cigarrillos para un funeral y me gusto por eso decidi conocer el origen de la inspectora santiagotrata de la historia del secuestro de evaen el iremos viendo como salen a flote temas como la corrupcion politica la venganzael odioel maltrato psicologico el desamorme gusta la tramade una parte vamos conociendo lo que pasacontado por eva y de la otra por el resto de personajes y la policiavas haciendo tus cabalas sobre quien es el secuestradorque vas cambiando a medida que vas leyendo me ha gustado es facil y rapido de leer","1"
"historia atractiva adictiva y envolvente del secuestro de eva santiago que nos permite conocer tambien el origen de esta inspectora de policia orensana a la que ya conociamosla historia es interesante y esta muy bien narrada con detalle pero sin profusion innecesaria y con un lenguaje claro transparente llano y directo asistimos en paralelo a la evolucion de un secuestro y al opresivo ambiente exterior de la familia de la secuestradapersonajes absolutamente creibles situaciones cercanas desarrollo de una trama opresiva adictiva y envolvente para el lector fondo y forma hacen que el conjunto sea muy atractivo","1"
"brillante como era de esperar y manteniendo la intriga hasta el finalrecomendable 100% aunque hubiera preferido leer este libro antes que la suerte de los idiotas asi el nivel de adiccion seria cada vez mayor para mi gusto personal","1"
"me encanto el libro lo unico que me chirria un poco es el ultimo capitulo es evidente que hacian falta explicaciones pero habria sido mejor que el propio narrador las hubiera dado de otro modohace falta una nueva lectura de un corrector ya que hay algun error ausencia de algun articulo o preposicion en medido de las frases aunque no muchos","1"
"entretenido","1"
"en esta novela el autor elige empezar por el final eva la protagonista aparece ensangrentada cuando todos la daban por muerta este principio que podria haber supuesto un riesgo el autor no solo lo salva a la perfeccion sino que ademas lo que en principio parece un crimen pasional con multiples sospechosos acaba derivando en una historia de venganzas personales enredadas con una trama politica de corrupcion y todo ello narrado de una manera que te obliga a seguir leyendo la remata con un final que al menos yo no esperabala recomiendo sin duda","1"
"una historia entretenida de lectura facil ideal para pasar un buen rato","1"
"me parece muy bien escrito y muy intrigante interesante del principio hasta el final","1"
"un thriller perfecto a la altura de la obra de la maestra de la novela negra fred vargas adictivo de principio a fin no la valoro con 5 estrellas porque esa puntuacion la reservo para muy pocos libros que me hayan marcado especialmente os recomiendo sin duda su lectura no os decepcionara","1"
"lo estoy leyendo actualmente y de momento me cuesta cortar la lectura","1"
